Morne Morkel,Morné Morkel,06-10-1984,South Africa,"Vereeniging, Transvaal, South Africa",South Africa,"South Africa, World XI, Titans, African XI, Delhi Daredevils, Rajasthan Royals, Kolkata Knight Riders",Left-hand bat,Right-arm fast-medium
Morne van Wyk,Morne Nico van Wyk,20-03-1979,South Africa,"Bloemfontein, Orange Free State, South Africa",South Africa,"South Africa, Dolphins, Eagles, Kolkata Knight Riders",Right-hand bat,Slow left-arm
Morris Ouma,Morris Amollo Ouma,08-11-1982,Kenya,"Kiambli, Kenya",Kenya,Kenya,Right-hand bat,Off-break
Morris Sievers,Morris William Sievers,13-04-1912,Australia,"Powlett River, Victoria, Australia",Australia,Australia,Right-hand bat,Right-arm fast-medium
Morshed Ali Khan,Mohammad Morshed Ali Khan,14-05-1972,Bangladesh,"Faridpur, Dhaka, Bangladesh",Bangladesh,Bangladesh,Left-hand bat,Left-arm medium
Mosharraf Hossain,Khondaker Mosharraf Hossain,20-11-1981,Bangladesh,"Dhaka, Bangladesh",Bangladesh,Bangladesh,Left-hand bat,Slow left-arm
Motganhalli Jaisimha,Motganhalli Laxminarsu Jaisimha,03-03-1939,India,"Secunderabad, Andhra Pradesh, India",India,India,Right-hand bat,"Right-arm medium, Off-break"
MSK Prasad,Mannava Sri Kanth Prasad,24-04-1975,India,"Guntur, Andhra Pradesh, India",India,India,Right-hand bat,
Mudassar Bukhari,Mudassar Bukhari,26-12-1983,Pakistan,"Gujrat, Punjab, Pakistan",Netherlands,Netherlands,Right-hand bat,Right-arm fast-medium
Mudassar Nazar,Mudassar Nazar,06-04-1956,Pakistan,"Lahore, Punjab, Pakistan",Pakistan,Pakistan,Right-hand bat,Right-arm medium
Mufassir-ul-Haq,Mufassir-ul-Haq,16-08-1944,India,"Karnal, Haryana, India",Pakistan,Pakistan,Right-hand bat,Left-arm fast-medium
Mujahid Jamshed,Mujahid Jamshed,01-12-1971,Pakistan,"Muridke, Punjab, Pakistan",Pakistan,Pakistan,Right-hand bat,Right-arm medium
Munaf Patel,Munaf Musa Patel,12-07-1983,India,"Ikhar, Gujarat, India",India,"India, Rajasthan Royals, Mumbai Indians, Gujarat Lions",Right-hand bat,Right-arm medium-fast
Munir Dar,Munir Ahmed Dar,12-04-1974,Pakistan,"Gujrat, Punjab, Pakistan",Hong Kong,Hong Kong,Right-hand bat,Slow left-arm
Munir Malik,Munir Malik,10-07-1934,India,"Leiah, Punjab (now in Pakistan), India",Pakistan,Pakistan,Right-hand bat,Right-arm fast-medium
Murali Kartik,Murali Kartik,11-09-1976,India,"Madras (now Chennai), Tamil Nadu, India",India,"Somerset,
India, Royal Challengers Bangalore, Kings XI Punjab, Kolkata Knight Riders, Pune Warriors",Left-hand bat,Slow left-arm
Murali Vijay,Murali Vijay,01-04-1984,India,"Madras (now Chennai), Tamil Nadu, India",India,"India, Chennai Super Kings, Delhi Daredevils, Kings XI Punjab",Right-hand bat,Off-break
Muralidharan Gautam,Chidambaram Muralidharan Gautam,08-03-1986,India,"Bangalore, Karnataka, India",India,"Delhi Daredevils, Mumbai Indians",Right-hand bat,
Murphy Su'a,Murphy Logo Su'a,07-11-1966,New Zealand,"Wanganui, New Zealand",New Zealand,New Zealand,Left-hand bat,Left-arm fast-medium
Murray Bennett,Murray John Bennett,06-10-1956,Australia,"Brisbane, Queensland, Australia",Australia,Australia,Right-hand bat,Slow left-arm
Murray Bisset,Murray Bisset,14-04-1876,South Africa,"Port Elizabeth, Cape Province, South Africa",South Africa,South Africa,Right-hand bat,Slow left-arm
Murray Chapple,Murray Ernest Chapple,25-07-1930,New Zealand,"Christchurch, Canterbury, New Zealand",New Zealand,New Zealand,Right-hand bat,Left-arm medium
Murray Goodwin,Murray William Goodwin,11-12-1972,Zimbabwe,"Salisbury (now Harare), Zimbabwe",Zimbabwe,Zimbabwe,Right-hand bat,Leg-break
Murray Parker,Norman Murray Parker,28-08-1948,New Zealand,"Dannevirke, Hawke's Bay, New Zealand",New Zealand,New Zealand,Right-hand bat,
Murray Webb,Murray George Webb,22-06-1947,New Zealand,"Invercargill, Southland, New Zealand",New Zealand,New Zealand,Right-hand bat,Right-arm fast
Mushfiqur Rahim,Mohammad Mushfiqur Rahim,01-09-1988,Bangladesh,"Bogra, Bangladesh",Bangladesh,Bangladesh,Right-hand bat,
Mushfiqur Rahman,Mushfiqur Rahman,01-01-1980,Bangladesh,"Rajshahi, Bangladesh",Bangladesh,Bangladesh,Right-hand bat,Right-arm fast-medium
Mushtaq Ahmed,Mushtaq Ahmed,28-06-1970,Pakistan,"Sahiwal, Punjab, Pakistan",Pakistan,Pakistan,Right-hand bat,Leg-break googly
Mushtaq Ali,Syed Mushtaq Ali,17-12-1914,India,"Indore, Madhya Pradesh, India",India,India,Right-hand bat,Slow left-arm
Mushtaq Mohammad,Mushtaq Mohammad,22-11-1943,India,"Junagadh, Gujarat, India",Pakistan,Pakistan,Right-hand bat,Leg-break googly
Mustafizur Rahman,Mohammad Mustafizur Rahman,06-09-1995,Bangladesh,"Satkhira, Khulna, Bangladesh",Bangladesh,"Bangladesh, Sunrisers",Left-hand bat,Left-arm medium
Muthumudalige Pushpakumara,Muthumudalige Pushpakumara,26-09-1981,Sri Lanka,"Colombo, Sri Lanka",Sri Lanka,Sri Lanka,Left-hand bat,Off-break
Muttiah Muralitharan,Muttiah Muralitharan,17-04-1972,Sri Lanka,"Kandy, Sri Lanka",Sri Lanka,"Sri Lanka, Asian Cricket Council XI, ICC World XI, Royal Challengers Bangalore, Chennai Super Kings, Kochi Tuskers Kerala",Right-hand bat,Off-break
Nadeem Abbasi,Nadeem Ahmed Abbasi,15-04-1964,Pakistan,"Rawalpindi, Punjab, Pakistan",Pakistan,Pakistan,Right-hand bat,
Nadeem Ahmed,Nadeem Ahmed,28-09-1987,Pakistan,"Multan, Punjab, Pakistan",Hong Kong,Hong Kong,Right-hand bat,Off-break
Nadeem Ghauri,Mohammad Nadeem Ghauri,12-10-1962,Pakistan,"Lahore, Punjab, Pakistan",Pakistan,Pakistan,Right-hand bat,Slow left-arm
Nadeem Khan,Mohammad Nadeem Khan,10-12-1969,Pakistan,"Rawalpindi, Punjab, Pakistan",Pakistan,Pakistan,Right-hand bat,Slow left-arm
Nadif Chowdhury,Nadif Chowdhury,21-04-1987,Bangladesh,"Manikganj, Bangladesh",Bangladesh,Bangladesh,Right-hand bat,Slow left-arm
Naeem Ahmed,Naeem Ahmed Khan,20-09-1952,Pakistan,"Karachi, Sind, Pakistan",Pakistan,Pakistan,Right-hand bat,Slow left-arm
Naeem Ashraf,Naeem Ashraf,10-11-1972,Pakistan,"Lahore, Punjab, Pakistan",Pakistan,Pakistan,Left-hand bat,Left-arm fast-medium
Naeem Islam,Mohammad Naeem Islam,31-12-1986,Bangladesh,"Gaibandha, Bangladesh",Bangladesh,Bangladesh,Right-hand bat,Off-break
Naeemuddin Aslam,Naeemuddin Aslam,31-05-1982,United Arab Emirates,"Dubai, United Arab Emirates",United Arab Emirates,United Arab Emirates,Right-hand bat,
Nafees Iqbal,Mohammad Nafees Iqbal Khan,31-01-1985,Bangladesh,"Chittagong, Bangladesh",Bangladesh,Bangladesh,Right-hand bat,Right-arm medium
Naimur Rahman,Naimur Rahman,19-09-1974,Bangladesh,"Manikganj, Dhaka, Bangladesh",Bangladesh,Bangladesh,Right-hand bat,Off-break
Najaf Shah,Syed Najaf Hussain Shah,17-12-1984,Pakistan,"Gujar Khan, Punjab, Pakistan",Pakistan,Pakistan,Left-hand bat,Left-arm medium-fast
Najeeb Aamer,Najeeb Aamer,25-09-1971,Pakistan,"Dera Ghazi Khan, Punjab, Pakistan",Hong Kong,Hong Kong,Left-hand bat,Slow left-arm
Najibullah Zadran,Najibullah Zadaran,18-02-1993,Afghanistan,"Logar, Afghanistan",Afghanistan,Afghanistan,Left-hand bat,Off-break
Naman Ojha,Naman Vijaykumar Ojha,20-07-1983,India,"Ujjain, Madhya Pradesh, India",India,"India, Delhi Daredevils, Rajasthan Royals, Sunrisers",Right-hand bat,Right-arm medium-fast
Nana Joshi,Padmanabh Govind Joshi,27-10-1926,India,"Baroda, Gujarat, India",India,India,Right-hand bat,
Nantie Hayward,Mornantau Hayward,06-03-1977,South Africa,"Uitenhage, Cape Province, South Africa",South Africa,South Africa,Right-hand bat,Right-arm fast
Naoomal Jaoomal,Naoomal Jaoomal Makhija,17-04-1904,India,"Karachi, Sind (now in Pakistan), India",India,India,Right-hand bat,Leg-break
Narain Swamy,Venkatraman Narayan Swamy,23-05-1924,India,"Calicut (now Kozhikhode), Kerala, India",India,India,Right-hand bat,Right-arm fast-medium
Naren Tamhane,Narendra Shankar Tamhane,04-08-1931,India,"Bombay (now Mumbai), Maharashtra, India",India,India,Right-hand bat,
Narendra Hirwani,Narendra Deepchand Hirwani,18-10-1968,India,"Gorakhpur, Uttar Pradesh, India",India,India,Right-hand bat,Leg-break googly
Naresh Budayair,Naresh Bahadur Budayair,15-10-1991,Nepal,"Kanchanpur, Nepal",Nepal,Nepal,Right-hand bat,Right-arm
Nari Contractor,Nariman Jamshedji Contractor,07-03-1934,India,"Godhra, Gujarat, India",India,India,Left-hand bat,Right-arm medium
Narsingh Deonarine,Narsingh Deonarine,16-08-1983,Guyana,"Chesney Estate, Albion, Berbice, Guyana",Guyana,"Guyana,
West Indies",Left-hand bat,Off-break
Naseer Malik,Naseer Ahmed Malik,01-02-1950,Pakistan,"Lyallpur (now Faisalabad), Punjab, Pakistan",Pakistan,Pakistan,Right-hand bat,Right-arm medium-fast
Nasim-ul-Ghani,Nasim-ul-Ghani,14-05-1941,India,"Delhi, India",Pakistan,Pakistan,Left-hand bat,"Left-arm medium, Slow left-arm"
Nasir Ahmed,Nasir Ahmed,01-01-1964,Pakistan,"Dacca (now Dhaka, Bangladesh), Pakistan",Bangladesh,Bangladesh,Right-hand bat,
Nasir Hameed,Nasir Hameed,04-04-1969,Pakistan,"Rawalpindi, Punjab, Pakistan",Hong Kong,Hong Kong,Right-hand bat,
Nasir Hossain,Mohammad Nasir Hossain,30-11-1991,Bangladesh,"Rangpur, Bangladesh",Bangladesh,Bangladesh,Right-hand bat,Off-break
Nasir Jamshed,Nasir Jamshed,06-12-1989,Pakistan,"Lahore, Punjab, Pakistan",Pakistan,"Pakistan, Lahore Lions",Left-hand bat,Off-break
Nasir Javed,Nasir Javed,21-06-1966,Pakistan,"Lahore, Punjab, Pakistan",United States of America,United States of America,Right-hand bat,Leg-break googly
Nasser Hussain,Nasser Hussain,28-03-1968,India,"Madras (now Chennai), India",England,England,Right-hand bat,Leg-break
Nat Thomson,Nathaniel Frampton Davis Thomson,29-05-1839,Australia,"Surry Hills, Sydney, New South Wales, Australia",Australia,Australia,Right-hand bat,Right-arm medium roundarm
Nathan Astle,Nathan John Astle,15-09-1971,New Zealand,"Christchurch, Canterbury, New Zealand",New Zealand,New Zealand,Right-hand bat,Right-arm medium
Nathan Bracken,Nathan Wade Bracken,12-09-1977,Australia,"Penrith, New South Wales, Australia",Australia,Australia,Right-hand bat,Left-arm fast-medium
Nathan Coulter-Nile,Nathan Mitchell Coulter-Nile,11-10-1987,Australia,"Perth, Western Australia, Australia",Australia,"Australia, Delhi Daredevils, Mumbai Indians, Kolkata Knight Riders, Perth Scorchers",Right-hand bat,Right-arm fast
Nathan Hauritz,Nathan Michael Hauritz,18-10-1981,Australia,"Wondai, Queensland, Australia",Australia,"Australia, New South Wales, Brisbane Heat",Right-hand bat,Off-break
Nathan Lyon,Nathan Michael Lyon,20-11-1987,Australia,"Young, New South Wales, Australia",Australia,"Australia, South Australia",Right-hand bat,Off-break
Nathan McCullum,Nathan Leslie McCullum,01-09-1980,New Zealand,"Dunedin, Otago, New Zealand",New Zealand,"Otago,
New Zealand, Pune Warriors, Sydney Sixers",Right-hand bat,Off-break
Natsai Mushangwe,Natsai M'shangwe,09-02-1991,Zimbabwe,"Mhangura, Zimbabwe",Zimbabwe,Zimbabwe,Right-hand bat,Leg-break googly
Naumanullah,Naumanullah,20-05-1975,Pakistan,"Karachi, Sind, Pakistan",Pakistan,Pakistan,Right-hand bat,Off-break
Naushad Ali,Naushad Ali Rizvi,01-10-1943,India,"Gwalior, India",Pakistan,Pakistan,Right-hand bat,
Navdeep Poonia,Navdeep Singh Poonia,11-05-1986,Scotland,"Govan, Glasgow, Lanarkshire, Scotland",Scotland,Scotland,Right-hand bat,Right-arm medium-fast
Naved Anjum,Naved Anjum,27-07-1963,Pakistan,"Lahore, Punjab, Pakistan",Pakistan,Pakistan,Right-hand bat,Right-arm fast-medium
Naved Ashraf,Mohammad Naved Ashraf Qureshi,04-09-1974,Pakistan,"Rawalpindi, Punjab, Pakistan",Pakistan,Pakistan,Right-hand bat,Off-break
Naved Latif,Naved Latif,21-02-1976,Pakistan,"Sargodha, Punjab, Pakistan",Pakistan,Pakistan,Right-hand bat,Right-arm medium
Naved-ul-Hasan,Rana Naved-ul-Hasan,28-02-1978,Pakistan,"Sheikhupura, Punjab, Pakistan",Pakistan,"Pakistan, Sialkot Stallions",Right-hand bat,Right-arm fast-medium
Naveed Nawaz,Mohamed Naveed Nawaz,20-09-1973,Sri Lanka,"Colombo, Sri Lanka",Sri Lanka,Sri Lanka,Left-hand bat,Leg-break
Navin Stewart,Navin Derrick Stewart,13-06-1983,Trinidad and Tobago,"Roxborough, Tobago",,Trinidad and Tobago,Right-hand bat,Right-arm fast-medium
Navjot Singh Sidhu,Navjot Singh Sidhu,20-10-1963,India,"Patiala, Punjab, India",India,India,Right-hand bat,Right-arm medium
Nawroz Mangal,Nawroz Khan Mangal,28-11-1984,Afghanistan,"Khost, Afghanistan",Afghanistan,Afghanistan,Right-hand bat,Off-break
Nayan Mongia,Nayan Ramlal Mongia,19-12-1969,India,"Baroda, Gujarat, India",India,India,Right-hand bat,
Nazar Mohammad,Nazar Mohammad,05-03-1921,India,"Lahore, Punjab (now in Pakistan), India",Pakistan,Pakistan,Right-hand bat,Right-arm
Nazimuddin,Mohammad Nazimuddin Ahmed,01-10-1985,Bangladesh,"Chittagong, Bangladesh",Bangladesh,Bangladesh,Right-hand bat,
Nazir Ali,Syed Nazir Ali,08-06-1906,India,"Jullundur (now Jalandhar), Punjab, India",India,India,Right-hand bat,Right-arm fast-medium
Nazmul Hossain,Mohammad Nazmul Hossain,05-10-1987,Bangladesh,"Hobigonj, Bangladesh",Bangladesh,Bangladesh,Right-hand bat,Right-arm fast-medium
Nazmus Sadat,Nazmus Sadat,18-10-1986,Bangladesh,"Khulna, Bangladesh",Bangladesh,Bangladesh,Left-hand bat,Slow left-arm
Neal Radford,Neal Victor Radford,07-06-1957,Zambia,"Luanshya, Zambia",England,England,Right-hand bat,Right-arm fast-medium
Ned Gregory,Edward James Gregory,29-05-1839,Australia,"Waverley, Sydney, New South Wales, Australia",Australia,Australia,Right-hand bat,Right-arm medium roundarm
Nehemiah Odhiambo,Nehemiah Odhiambo Ngoche,07-08-1983,Kenya,"Nairobi, Kenya",Kenya,Kenya,Right-hand bat,Right-arm medium-fast
Nehemiah Perry,Nehemiah Odolphus Perry,16-06-1968,Jamaica,"Kingston, Jamaica",West Indies,West Indies,Right-hand bat,Off-break
Neil Adcock,Neil Amwin Treharne Adcock,08-03-1931,South Africa,"Sea Point, Cape Town, Cape Province, South Africa",South Africa,South Africa,Right-hand bat,Right-arm fast
Neil Broom,Neil Trevor Broom,20-11-1983,New Zealand,"Christchurch, Canterbury, New Zealand",New Zealand,"Otago,
New Zealand",Right-hand bat,Off-break
Neil Carter,Neil Miller Carter,29-01-1975,South Africa,"Cape Town, Cape Province, South Africa",Scotland,Scotland,Left-hand bat,Left-arm medium-fast
Neil Fairbrother,Neil Harvey Fairbrother,09-09-1963,England,"Warrington, Lancashire, England",England,England,Left-hand bat,Left-arm medium
Neil Ferreira,Neil Robert Ferreira,03-06-1979,Zimbabwe,"Salisbury (now Harare), Zimbabwe",Zimbabwe,Zimbabwe,Left-hand bat,Off-break
Neil Foster,Neil Alan Foster,06-05-1962,England,"Colchester, Essex, England",England,England,Right-hand bat,Right-arm fast-medium
Neil Harvey,Robert Neil Harvey,08-10-1928,Australia,"Fitzroy, Melbourne, Victoria, Australia",Australia,Australia,Left-hand bat,Off-break
Neil Hawke,Neil James Napier Hawke,27-06-1939,Australia,"Cheltenham, Adelaide, South Australia, Australia",Australia,Australia,Right-hand bat,Right-arm medium-fast
Neil Johnson,Neil Clarkson Johnson,24-01-1970,Zimbabwe,"Salisbury (now Harare), Zimbabwe",Zimbabwe,Zimbabwe,Left-hand bat,"Right-arm fast-medium, Off-break"
Neil Kruger,Neil Kruger,15-08-1981,South Africa,"Cape Town, Cape Province, South Africa",Netherlands,Netherlands,Right-hand bat,Right-arm medium
Neil MacRae,Neil John MacRae,25-03-1972,England,"Liverpool, Lancashire, England",Scotland,Scotland,Right-hand bat,Leg-break
Neil Mallender,Neil Alan Mallender,13-08-1961,England,"Kirk Sandall, Yorkshire, England",England,England,Right-hand bat,Right-arm fast-medium
Neil McCallum,Neil Francis Ian McCallum,22-11-1977,Scotland,"Edinburgh, Midlothian, Scotland",Scotland,Scotland,Right-hand bat,
Neil McGarrell,Neil Christopher McGarrell,12-07-1972,Guyana,"Georgetown, Demerara, Guyana",West Indies,West Indies,Right-hand bat,Slow left-arm
Neil McKenzie,Neil Douglas McKenzie,24-11-1975,South Africa,"Johannesburg, Transvaal, South Africa",South Africa,"South Africa, Lions, Barbados Tridents",Right-hand bat,Right-arm medium
Neil Smith,Neil Michael Knight Smith,27-07-1967,England,"Solihull, Warwickshire, England",England,England,Right-hand bat,Off-break
Neil Wagner,Neil Wagner,13-03-1986,South Africa,"Pretoria, Transvaal, South Africa",New Zealand,"Otago,
New Zealand",Left-hand bat,Left-arm medium-fast
Neil Williams,Neil FetzGerald Williams,02-07-1962,St Vincent and the Grenadines,"Hopewell, St Vincent",England,England,Right-hand bat,Right-arm fast-medium
Nelon Pascal,Nelon Troy Pascal,25-04-1987,Grenada,"St David's, Grenada",West Indies,West Indies,Right-hand bat,Right-arm fast
Nelson Betancourt,Nelson Betancourt,04-06-1887,Trinidad and Tobago,Trinidad,West Indies,West Indies,Right-hand bat,
Nelson Odhiambo,Nelson Mandela Odhiambo,21-03-1989,Kenya,"Nairobi, Kenya",Kenya,Kenya,Right-hand bat,Right-arm medium
Neville Knox,Neville Alexander Knox,10-10-1884,England,"Clapham, Surrey, England",England,England,Right-hand bat,Right-arm fast
Neville Lindsay,Nevil Vernon Lindsay,30-07-1886,South Africa,"Harrismith, Orange Free State, South Africa",South Africa,South Africa,Right-hand bat,
Neville Quinn,Neville Anthony Quinn,21-02-1908,South Africa,"Tweefontein, Orange Free State, South Africa",South Africa,South Africa,Left-hand bat,Left-arm medium-fast
Neville Tufnell,Neville Charsley Tufnell,13-06-1887,India,"Simla, Punjab, India",England,England,Right-hand bat,Right-arm slow
Niall O'Brien,Niall John O'Brien,08-11-1981,Ireland,"Dublin, Ireland",Ireland,Ireland,Left-hand bat,
Niamur Rashid,Mohammad Niamur Rashid,01-01-1975,Bangladesh,"Pabna, Rajshahi, Bangladesh",Bangladesh,Bangladesh,Right-hand bat,Right-arm medium-fast
Niaz Ahmed,Niaz Ahmed Siddiqi,11-11-1945,India,"Benares (now Varanasi), Uttar Pradesh, India",Pakistan,Pakistan,Right-hand bat,Right-arm fast-medium
Nic Maddinson,Nicolas James Maddinson,21-12-1991,Australia,"Shoalhaven, Nowra, New South Wales, Australia",Australia,"Australia, Royal Challengers Bangalore, Sydney Sixers",Left-hand bat,Slow left-arm
Nic Pothas,Nic Pothas,18-11-1973,South Africa,"Johannesburg, Transvaal, South Africa",South Africa,South Africa,Right-hand bat,Right-arm medium
Nicholas de Groot,Nicholas Alexander de Groot,22-10-1975,Canada,"North York, Ontario, Canada",Canada,Canada,Right-hand bat,Right-arm medium
Nicholas Ifill,Nicholas Ifill,24-11-1968,Barbados,"Bridgetown, St Michael, Barbados",Canada,Canada,Right-hand bat,Right-arm medium
Nick Beard,Nicholas Brendan Beard,16-09-1989,New Zealand,"Dunedin, Otago, New Zealand",,Otago,Left-hand bat,Slow left-arm
Nick Compton,Nicholas Richard Denis Compton,26-06-1983,South Africa,"Durban, Natal, South Africa",England,"Somerset,
England",Right-hand bat,Off-break
Nick Cook,Nicholas Grant Billson Cook,17-06-1956,England,"Leicester, England",England,England,Right-hand bat,Slow left-arm
Nick Dyer,Nicholas Rayner Dyer,10-06-1969,Scotland,"Edinburgh, Midlothian, Scotland",Scotland,Scotland,Right-hand bat,Off-break
Nick Knight,Nicholas Verity Knight,28-11-1969,England,"Watford, Hertfordshire, England",England,England,Left-hand bat,Right-arm medium
Nick Statham,Nickholas Alexander Statham,15-03-1975,Netherlands,"Dahek, Netherlands",Netherlands,Netherlands,Right-hand bat,Off-break
Nicky Boje,Nico Boje,20-03-1973,South Africa,"Bloemfontein, Orange Free State, South Africa",South Africa,"South Africa, Warriors, African XI",Left-hand bat,Slow left-arm
Nicolaas Theunissen,Nicolaas Hendrik Christiaan de Jong Theunissen,04-05-1867,South Africa,"Colesburg, Cape Colony, South Africa",South Africa,South Africa,Right-hand bat,Right-arm fast
Nicolas Pooran,Nicolas Pooran,02-10-1995,Trinidad and Tobago,Trinidad,West Indies,"Trinidad and Tobago, West Indies",Left-hand bat,
Nigel Haig,Nigel Esmé Haig,12-12-1887,England,"Kensington, Middlesex, England",England,England,Right-hand bat,Right-arm fast-medium
